contact_id,customer_id,channel,sent_at,hour_sent,days_before_due_at_contact,responded,responded_within_hours,outcome
CT-003145,C00954,SMS,2026-08-23 23:00:00,23,0,False,,IGNORED
CT-003146,C00954,APP_PUSH,2026-06-21 22:00:00,22,0,False,,IGNORED
CT-003147,C00955,SMS,2026-08-01 21:00:00,21,7,True,1.11,ANSWERED
CT-003148,C00955,SMS,2026-07-16 18:00:00,18,5,True,0.41,ANSWERED
CT-003149,C00955,CALL,2026-06-16 15:00:00,15,5,True,0.97,ANSWERED
CT-003150,C00955,CALL,2026-08-16 21:00:00,21,6,True,0.37,ANSWERED
CT-003151,C00956,WHATSAPP,2026-07-18 23:00:00,23,2,True,10.64,ANSWERED
CT-003152,C00956,SMS,2026-09-09 20:00:00,20,3,False,,REJECTED
CT-003153,C00956,SMS,2026-08-29 18:00:00,18,2,True,3.15,ANSWERED
CT-003154,C00956,WHATSAPP,2026-08-04 14:00:00,14,3,False,,IGNORED
CT-003155,C00956,WHATSAPP,2026-07-06 16:00:00,16,1,True,1.09,ANSWERED
CT-003156,C00957,WHATSAPP,2026-08-29 19:00:00,19,4,False,,IGNORED
CT-003157,C00957,CALL,2026-08-26 15:00:00,15,4,False,,IGNORED
CT-003158,C00958,APP_PUSH,2026-07-05 07:00:00,7,4,False,,IGNORED
CT-003159,C00958,APP_PUSH,2026-06-23 11:00:00,11,7,False,,IGNORED
CT-003160,C00959,WHATSAPP,2026-07-04 09:00:00,9,6,False,,IGNORED
CT-003161,C00959,WHATSAPP,2026-09-10 09:00:00,9,3,False,,IGNORED
CT-003162,C00959,WHATSAPP,2026-09-06 12:00:00,12,4,True,5.36,ANSWERED
CT-003163,C00960,CALL,2026-07-22 07:00:00,7,7,False,,IGNORED
CT-003164,C00960,CALL,2026-06-20 11:00:00,11,5,False,,REJECTED
CT-003165,C00960,CALL,2026-08-13 14:00:00,14,8,False,,REJECTED
CT-003166,C00960,CALL,2026-08-14 15:00:00,15,8,False,,REJECTED
CT-003167,C00960,CALL,2026-09-05 07:00:00,7,9,False,,REJECTED
CT-003168,C00961,CALL,2026-08-05 09:00:00,9,0,False,,IGNORED
CT-003169,C00961,CALL,2026-06-19 10:00:00,10,5,False,,IGNORED
CT-003170,C00962,SMS,2026-07-23 13:00:00,13,5,False,,IGNORED
CT-003171,C00962,SMS,2026-06-17 16:00:00,16,1,False,,IGNORED
CT-003172,C00962,SMS,2026-08-01 13:00:00,13,6,True,4.23,ANSWERED
CT-003173,C00962,CALL,2026-09-06 17:00:00,17,8,False,,IGNORED
CT-003174,C00962,APP_PUSH,2026-08-01 16:00:00,16,6,True,4.66,ANSWERED
CT-003175,C00962,CALL,2026-08-31 16:00:00,16,4,False,,IGNORED
CT-003176,C00962,APP_PUSH,2026-08-29 19:00:00,19,5,False,,IGNORED
CT-003177,C00963,APP_PUSH,2026-07-06 16:00:00,16,3,True,1.56,ANSWERED
CT-003178,C00963,CALL,2026-09-11 15:00:00,15,6,True,0.14,ANSWERED
CT-003179,C00963,SMS,2026-07-15 16:00:00,16,6,False,,IGNORED
CT-003180,C00963,APP_PUSH,2026-07-17 19:00:00,19,3,True,3.33,ANSWERED
CT-003181,C00963,SMS,2026-07-28 16:00:00,16,1,True,4.53,ANSWERED
CT-003182,C00963,SMS,2026-06-28 19:00:00,19,1,False,,IGNORED
CT-003183,C00963,CALL,2026-08-11 18:00:00,18,5,True,4.22,ANSWERED
CT-003184,C00964,APP_PUSH,2026-07-12 07:00:00,7,5,True,1.33,ANSWERED
CT-003185,C00965,CALL,2026-06-17 16:00:00,16,6,True,0.52,ANSWERED
CT-003186,C00965,CALL,2026-07-25 23:00:00,23,9,False,,REJECTED
CT-003187,C00965,WHATSAPP,2026-08-01 16:00:00,16,8,False,,IGNORED
CT-003188,C00965,APP_PUSH,2026-07-12 19:00:00,19,9,False,,REJECTED
CT-003189,C00965,APP_PUSH,2026-08-29 18:00:00,18,9,False,,IGNORED
CT-003190,C00967,APP_PUSH,2026-07-10 18:00:00,18,9,True,0.34,ANSWERED
CT-003191,C00967,APP_PUSH,2026-08-26 17:00:00,17,6,False,,BOUNCED
CT-003192,C00967,APP_PUSH,2026-07-17 18:00:00,18,10,False,,IGNORED
CT-003193,C00967,WHATSAPP,2026-09-06 18:00:00,18,7,False,,IGNORED
CT-003194,C00967,APP_PUSH,2026-08-15 17:00:00,17,5,True,0.27,ANSWERED
CT-003195,C00967,APP_PUSH,2026-08-05 17:00:00,17,4,False,,IGNORED
CT-003196,C00967,WHATSAPP,2026-08-13 20:00:00,20,6,False,,IGNORED
CT-003197,C00967,APP_PUSH,2026-06-16 20:00:00,20,3,False,,IGNORED
CT-003198,C00968,SMS,2026-09-12 07:00:00,7,5,False,,IGNORED
CT-003199,C00968,WHATSAPP,2026-08-19 09:00:00,9,3,False,,IGNORED
CT-003200,C00969,APP_PUSH,2026-09-09 08:00:00,8,4,False,,IGNORED
CT-003201,C00969,WHATSAPP,2026-08-08 12:00:00,12,6,False,,IGNORED
CT-003202,C00969,WHATSAPP,2026-08-05 10:00:00,10,6,False,,IGNORED
CT-003203,C00969,APP_PUSH,2026-07-09 07:00:00,7,7,False,,IGNORED
CT-003204,C00970,WHATSAPP,2026-09-08 14:00:00,14,7,True,3.13,ANSWERED
CT-003205,C00971,APP_PUSH,2026-08-03 22:00:00,22,4,False,,IGNORED
CT-003206,C00971,SMS,2026-08-09 20:00:00,20,4,False,,IGNORED
CT-003207,C00972,CALL,2026-06-27 18:00:00,18,7,False,,IGNORED
CT-003208,C00972,WHATSAPP,2026-06-27 19:00:00,19,7,True,2.58,ANSWERED
CT-003209,C00972,SMS,2026-09-03 13:00:00,13,4,False,,IGNORED
CT-003210,C00972,WHATSAPP,2026-08-29 18:00:00,18,9,False,,IGNORED
CT-003211,C00974,SMS,2026-08-21 15:00:00,15,1,False,,IGNORED
CT-003212,C00974,SMS,2026-07-16 20:00:00,20,1,False,,IGNORED
CT-003213,C00974,APP_PUSH,2026-07-06 20:00:00,20,4,False,,IGNORED
CT-003214,C00974,APP_PUSH,2026-06-28 15:00:00,15,2,True,3.83,ANSWERED
CT-003215,C00974,SMS,2026-08-30 10:00:00,10,1,False,,IGNORED
CT-003216,C00974,CALL,2026-09-02 15:00:00,15,5,True,13.53,ANSWERED
CT-003217,C00974,WHATSAPP,2026-07-02 10:00:00,10,1,False,,IGNORED
CT-003218,C00974,APP_PUSH,2026-06-21 11:00:00,11,4,False,,IGNORED
CT-003219,C00974,APP_PUSH,2026-06-22 16:00:00,16,0,False,,IGNORED
CT-003220,C00974,APP_PUSH,2026-08-20 20:00:00,20,4,False,,IGNORED
CT-003221,C00974,WHATSAPP,2026-09-07 19:00:00,19,3,False,,IGNORED
CT-003222,C00975,APP_PUSH,2026-06-25 11:00:00,11,-1,False,,IGNORED
CT-003223,C00975,APP_PUSH,2026-07-06 10:00:00,10,2,True,1.98,ANSWERED
CT-003224,C00976,CALL,2026-08-02 12:00:00,12,4,True,0.82,ANSWERED
CT-003225,C00976,CALL,2026-07-23 13:00:00,13,0,True,6.67,ANSWERED
CT-003226,C00977,CALL,2026-08-26 04:00:00,4,3,False,,REJECTED
CT-003227,C00978,CALL,2026-08-02 17:00:00,17,6,True,3.88,ANSWERED
CT-003228,C00978,APP_PUSH,2026-07-26 23:00:00,23,3,False,,IGNORED
CT-003229,C00978,CALL,2026-06-18 23:00:00,23,5,False,,IGNORED
CT-003230,C00978,CALL,2026-07-07 19:00:00,19,5,False,,IGNORED
CT-003231,C00979,CALL,2026-06-29 20:00:00,20,2,False,,BOUNCED
CT-003232,C00979,SMS,2026-08-03 23:00:00,23,3,False,,REJECTED
CT-003233,C00980,SMS,2026-06-28 09:00:00,9,1,False,,IGNORED
CT-003234,C00980,APP_PUSH,2026-08-09 04:00:00,4,6,False,,IGNORED
CT-003235,C00980,CALL,2026-07-26 12:00:00,12,8,False,,IGNORED
CT-003236,C00980,SMS,2026-09-11 07:00:00,7,4,False,,REJECTED
CT-003237,C00980,CALL,2026-09-04 08:00:00,8,3,False,,IGNORED
CT-003238,C00980,APP_PUSH,2026-08-13 05:00:00,5,7,False,,IGNORED
CT-003239,C00981,WHATSAPP,2026-07-11 14:00:00,14,5,False,,IGNORED
CT-003240,C00981,WHATSAPP,2026-06-22 06:00:00,6,4,True,0.24,ANSWERED
CT-003241,C00981,APP_PUSH,2026-07-12 13:00:00,13,4,True,1.19,ANSWERED
CT-003242,C00982,APP_PUSH,2026-07-24 14:00:00,14,7,True,0.29,ANSWERED
CT-003243,C00982,CALL,2026-07-14 09:00:00,9,6,True,10.39,ANSWERED
CT-003244,C00982,SMS,2026-07-08 13:00:00,13,10,False,,IGNORED
CT-003245,C00982,SMS,2026-08-10 09:00:00,9,7,True,6.51,ANSWERED
CT-003246,C00982,SMS,2026-07-11 12:00:00,12,7,False,,IGNORED
CT-003247,C00982,SMS,2026-07-30 09:00:00,9,6,True,0.14,ANSWERED
CT-003248,C00983,CALL,2026-08-17 23:00:00,23,5,False,,IGNORED
CT-003249,C00983,CALL,2026-08-25 13:00:00,13,3,True,1.4,ANSWERED
CT-003250,C00983,SMS,2026-08-21 19:00:00,19,6,False,,IGNORED
CT-003251,C00983,CALL,2026-08-22 16:00:00,16,3,False,,IGNORED
CT-003252,C00983,WHATSAPP,2026-06-30 15:00:00,15,2,True,4.79,ANSWERED
CT-003253,C00984,APP_PUSH,2026-07-06 12:00:00,12,1,False,,IGNORED
CT-003254,C00984,CALL,2026-08-08 06:00:00,6,3,True,1.19,ANSWERED
CT-003255,C00984,WHATSAPP,2026-09-12 05:00:00,5,0,True,1.18,ANSWERED
CT-003256,C00985,APP_PUSH,2026-07-11 22:00:00,22,0,True,10.5,ANSWERED
CT-003257,C00985,APP_PUSH,2026-06-17 19:00:00,19,2,False,,IGNORED
CT-003258,C00986,WHATSAPP,2026-08-02 22:00:00,22,0,False,,IGNORED
CT-003259,C00986,WHATSAPP,2026-07-11 20:00:00,20,4,False,,IGNORED
CT-003260,C00986,SMS,2026-08-18 15:00:00,15,5,False,,IGNORED
CT-003261,C00986,WHATSAPP,2026-06-30 21:00:00,21,0,False,,IGNORED
CT-003262,C00986,APP_PUSH,2026-07-19 14:00:00,14,4,False,,IGNORED
CT-003263,C00986,WHATSAPP,2026-08-08 20:00:00,20,0,False,,IGNORED
CT-003264,C00987,WHATSAPP,2026-06-18 12:00:00,12,6,True,0.5,ANSWERED
CT-003265,C00987,WHATSAPP,2026-09-02 10:00:00,10,6,False,,IGNORED
CT-003266,C00987,CALL,2026-07-06 16:00:00,16,10,False,,IGNORED
CT-003267,C00988,SMS,2026-07-08 10:00:00,10,7,True,1.31,ANSWERED
CT-003268,C00988,WHATSAPP,2026-06-28 09:00:00,9,4,False,,IGNORED
CT-003269,C00989,SMS,2026-08-28 01:00:00,1,9,False,,REJECTED
CT-003270,C00990,WHATSAPP,2026-08-20 15:00:00,15,5,False,,IGNORED
CT-003271,C00991,WHATSAPP,2026-07-13 11:00:00,11,3,False,,IGNORED
CT-003272,C00991,SMS,2026-06-18 16:00:00,16,2,False,,BOUNCED
CT-003273,C00991,APP_PUSH,2026-08-30 11:00:00,11,1,True,0.55,ANSWERED
CT-003274,C00991,SMS,2026-08-17 15:00:00,15,5,False,,REJECTED
CT-003275,C00992,WHATSAPP,2026-08-27 07:00:00,7,2,False,,IGNORED
CT-003276,C00992,CALL,2026-07-09 06:00:00,6,9,True,0.13,ANSWERED
CT-003277,C00992,CALL,2026-06-19 10:00:00,10,6,True,2.8,ANSWERED
CT-003278,C00993,SMS,2026-06-18 16:00:00,16,2,False,,REJECTED
CT-003279,C00994,WHATSAPP,2026-07-14 08:00:00,8,9,True,3.91,ANSWERED
CT-003280,C00994,WHATSAPP,2026-06-23 08:00:00,8,6,True,0.01,ANSWERED
CT-003281,C00995,SMS,2026-09-11 23:00:00,23,4,True,1.15,ANSWERED
CT-003282,C00995,APP_PUSH,2026-09-10 15:00:00,15,7,False,,IGNORED
CT-003283,C00995,WHATSAPP,2026-09-03 23:00:00,23,4,False,,IGNORED
CT-003284,C00995,SMS,2026-06-23 18:00:00,18,2,False,,IGNORED
CT-003285,C00995,SMS,2026-06-20 17:00:00,17,3,False,,IGNORED
CT-003286,C00995,WHATSAPP,2026-06-16 21:00:00,21,4,False,,IGNORED
CT-003287,C00996,APP_PUSH,2026-09-07 06:00:00,6,6,False,,REJECTED
CT-003288,C00996,APP_PUSH,2026-08-17 07:00:00,7,6,True,1.44,ANSWERED
CT-003289,C00996,APP_PUSH,2026-07-23 10:00:00,10,8,True,1.2,ANSWERED
CT-003290,C00996,APP_PUSH,2026-07-19 15:00:00,15,7,False,,REJECTED
CT-003291,C00997,SMS,2026-08-07 17:00:00,17,5,True,2.26,ANSWERED
CT-003292,C00997,WHATSAPP,2026-06-21 23:00:00,23,7,True,0.49,ANSWERED
CT-003293,C00997,SMS,2026-09-06 18:00:00,18,0,False,,IGNORED
CT-003294,C00997,SMS,2026-07-04 17:00:00,17,2,False,,IGNORED
CT-003295,C00997,SMS,2026-08-26 19:00:00,19,3,True,0.96,ANSWERED
CT-003296,C00997,WHATSAPP,2026-08-19 19:00:00,19,3,False,,IGNORED
CT-003297,C00998,WHATSAPP,2026-09-01 20:00:00,20,0,False,,REJECTED
CT-003298,C00998,WHATSAPP,2026-08-10 19:00:00,19,3,False,,IGNORED
CT-003299,C00998,CALL,2026-08-13 15:00:00,15,7,False,,IGNORED
CT-003300,C00999,APP_PUSH,2026-08-13 21:00:00,21,0,False,,IGNORED
CT-003301,C00999,APP_PUSH,2026-07-31 22:00:00,22,7,True,0.19,ANSWERED
CT-003302,C00999,WHATSAPP,2026-06-30 17:00:00,17,7,True,0.49,ANSWERED
CT-003303,C00999,WHATSAPP,2026-09-05 23:00:00,23,4,False,,REJECTED
CT-003304,C00999,WHATSAPP,2026-07-25 17:00:00,17,4,False,,IGNORED
CT-003305,C00999,APP_PUSH,2026-08-14 17:00:00,17,3,False,,IGNORED
CT-003306,C00999,APP_PUSH,2026-08-16 23:00:00,23,3,False,,REJECTED
CT-003307,C00999,APP_PUSH,2026-08-19 18:00:00,18,4,False,,REJECTED
CT-003308,C00999,WHATSAPP,2026-06-26 17:00:00,17,6,False,,IGNORED
CT-003309,C00999,WHATSAPP,2026-08-20 19:00:00,19,5,False,,BOUNCED
CT-003310,C00999,WHATSAPP,2026-09-10 18:00:00,18,5,False,,IGNORED
CT-003311,C01000,APP_PUSH,2026-08-18 19:00:00,19,4,False,,REJECTED
CT-003312,C01000,WHATSAPP,2026-07-23 14:00:00,14,6,False,,IGNORED
CT-003313,C01001,APP_PUSH,2026-08-19 22:00:00,22,7,False,,IGNORED
CT-003314,C01001,CALL,2026-07-18 16:00:00,16,5,False,,IGNORED
CT-003315,C01001,SMS,2026-07-30 22:00:00,22,2,True,2.55,ANSWERED
CT-003316,C01001,SMS,2026-07-06 18:00:00,18,7,False,,IGNORED
CT-003317,C01001,SMS,2026-08-03 21:00:00,21,4,False,,REJECTED
CT-003318,C01001,CALL,2026-06-20 22:00:00,22,3,True,1.83,ANSWERED
CT-003319,C01001,APP_PUSH,2026-06-23 15:00:00,15,2,True,0.14,ANSWERED
CT-003320,C01001,WHATSAPP,2026-07-21 15:00:00,15,0,False,,IGNORED
CT-003321,C01002,WHATSAPP,2026-06-18 12:00:00,12,6,False,,IGNORED
CT-003322,C01003,SMS,2026-07-06 11:00:00,11,3,False,,IGNORED
CT-003323,C01003,WHATSAPP,2026-09-06 09:00:00,9,5,False,,IGNORED
CT-003324,C01003,CALL,2026-08-08 10:00:00,10,8,True,1.23,ANSWERED
CT-003325,C01004,APP_PUSH,2026-08-08 12:00:00,12,9,False,,IGNORED
CT-003326,C01004,CALL,2026-07-21 08:00:00,8,5,False,,IGNORED
CT-003327,C01005,WHATSAPP,2026-08-10 18:00:00,18,3,False,,REJECTED
CT-003328,C01005,WHATSAPP,2026-06-30 23:00:00,23,3,True,2.1,ANSWERED
CT-003329,C01006,SMS,2026-06-21 08:00:00,8,4,False,,REJECTED
CT-003330,C01006,WHATSAPP,2026-09-10 12:00:00,12,1,True,0.56,ANSWERED
CT-003331,C01006,WHATSAPP,2026-08-19 13:00:00,13,3,False,,IGNORED
CT-003332,C01007,SMS,2026-07-16 16:00:00,16,0,True,1.83,ANSWERED
CT-003333,C01007,SMS,2026-07-03 23:00:00,23,3,False,,IGNORED
CT-003334,C01007,SMS,2026-06-17 18:00:00,18,3,True,1.7,ANSWERED
CT-003335,C01007,CALL,2026-07-15 14:00:00,14,2,True,2.34,ANSWERED
CT-003336,C01007,WHATSAPP,2026-09-11 19:00:00,19,2,False,,IGNORED
CT-003337,C01007,SMS,2026-06-29 16:00:00,16,1,False,,IGNORED
CT-003338,C01007,WHATSAPP,2026-08-19 23:00:00,23,5,True,9.38,ANSWERED
CT-003339,C01008,WHATSAPP,2026-06-28 07:00:00,7,4,True,0.19,ANSWERED
CT-003340,C01008,APP_PUSH,2026-06-28 10:00:00,10,3,True,2.81,ANSWERED
CT-003341,C01008,APP_PUSH,2026-07-22 13:00:00,13,3,False,,IGNORED
CT-003342,C01009,CALL,2026-07-30 06:00:00,6,5,False,,IGNORED
CT-003343,C01009,WHATSAPP,2026-08-20 09:00:00,9,5,False,,IGNORED
CT-003344,C01009,APP_PUSH,2026-07-22 07:00:00,7,5,False,,REJECTED
CT-003345,C01009,CALL,2026-08-25 07:00:00,7,7,True,3.44,ANSWERED
CT-003346,C01009,SMS,2026-06-25 11:00:00,11,3,False,,IGNORED
CT-003347,C01009,WHATSAPP,2026-06-19 05:00:00,5,5,False,,IGNORED
CT-003348,C01009,WHATSAPP,2026-06-17 08:00:00,8,4,True,3.58,ANSWERED
CT-003349,C01010,WHATSAPP,2026-08-25 11:00:00,11,0,True,6.3,ANSWERED
CT-003350,C01010,WHATSAPP,2026-07-31 11:00:00,11,0,False,,IGNORED
CT-003351,C01010,WHATSAPP,2026-09-07 06:00:00,6,1,True,1.35,ANSWERED
CT-003352,C01010,WHATSAPP,2026-07-27 14:00:00,14,0,True,1.52,ANSWERED
CT-003353,C01011,APP_PUSH,2026-09-07 22:00:00,22,1,False,,IGNORED
CT-003354,C01011,SMS,2026-07-18 23:00:00,23,2,False,,IGNORED
CT-003355,C01011,CALL,2026-07-02 21:00:00,21,3,False,,IGNORED
CT-003356,C01012,SMS,2026-07-29 15:00:00,15,7,True,1.22,ANSWERED
CT-003357,C01012,SMS,2026-07-10 16:00:00,16,9,True,0.44,ANSWERED
CT-003358,C01012,CALL,2026-08-21 17:00:00,17,7,False,,IGNORED
CT-003359,C01012,SMS,2026-08-07 13:00:00,13,8,False,,IGNORED
CT-003360,C01012,SMS,2026-06-23 15:00:00,15,13,False,,IGNORED
CT-003361,C01013,APP_PUSH,2026-08-27 22:00:00,22,10,False,,BOUNCED
CT-003362,C01013,APP_PUSH,2026-07-26 19:00:00,19,7,False,,IGNORED
CT-003363,C01013,APP_PUSH,2026-07-05 20:00:00,20,7,False,,IGNORED
CT-003364,C01013,APP_PUSH,2026-09-12 21:00:00,21,6,True,0.03,ANSWERED
CT-003365,C01013,SMS,2026-09-12 23:00:00,23,10,False,,IGNORED
CT-003366,C01013,APP_PUSH,2026-08-15 16:00:00,16,9,True,0.79,ANSWERED
CT-003367,C01013,WHATSAPP,2026-07-18 19:00:00,19,6,False,,IGNORED
CT-003368,C01014,CALL,2026-08-18 07:00:00,7,2,False,,IGNORED
CT-003369,C01014,WHATSAPP,2026-06-19 10:00:00,10,8,False,,BOUNCED
CT-003370,C01014,WHATSAPP,2026-07-14 09:00:00,9,4,False,,IGNORED
CT-003371,C01014,CALL,2026-09-08 05:00:00,5,4,False,,REJECTED
CT-003372,C01014,CALL,2026-08-18 07:00:00,7,7,False,,REJECTED
CT-003373,C01014,CALL,2026-06-21 08:00:00,8,7,True,0.7,ANSWERED
CT-003374,C01014,CALL,2026-07-01 08:00:00,8,2,False,,IGNORED
CT-003375,C01015,APP_PUSH,2026-07-29 06:00:00,6,6,False,,REJECTED
CT-003376,C01015,CALL,2026-09-12 10:00:00,10,4,True,10.81,ANSWERED
CT-003377,C01015,APP_PUSH,2026-06-28 02:00:00,2,5,True,1.27,ANSWERED
CT-003378,C01015,CALL,2026-08-31 07:00:00,7,4,False,,IGNORED
CT-003379,C01016,WHATSAPP,2026-08-17 15:00:00,15,9,False,,IGNORED
CT-003380,C01016,APP_PUSH,2026-09-11 18:00:00,18,7,False,,IGNORED
CT-003381,C01016,APP_PUSH,2026-07-14 12:00:00,12,5,True,3.25,ANSWERED
CT-003382,C01016,APP_PUSH,2026-08-03 21:00:00,21,10,False,,IGNORED
CT-003383,C01016,APP_PUSH,2026-07-26 18:00:00,18,9,False,,IGNORED
CT-003384,C01016,SMS,2026-08-19 18:00:00,18,8,True,2.35,ANSWERED
CT-003385,C01016,APP_PUSH,2026-06-25 14:00:00,14,4,True,0.95,ANSWERED
CT-003386,C01017,APP_PUSH,2026-08-31 04:00:00,4,6,True,4.93,ANSWERED
CT-003387,C01017,SMS,2026-08-27 10:00:00,10,9,False,,IGNORED
CT-003388,C01018,WHATSAPP,2026-07-31 09:00:00,9,2,True,1.49,ANSWERED
CT-003389,C01018,CALL,2026-08-16 07:00:00,7,7,False,,IGNORED
CT-003390,C01019,APP_PUSH,2026-06-17 11:00:00,11,4,False,,IGNORED
CT-003391,C01019,WHATSAPP,2026-07-05 07:00:00,7,6,True,2.83,ANSWERED
CT-003392,C01019,APP_PUSH,2026-09-01 03:00:00,3,5,False,,IGNORED
CT-003393,C01019,SMS,2026-08-23 00:00:00,0,4,False,,REJECTED
CT-003394,C01020,CALL,2026-08-29 03:00:00,3,4,True,5.27,ANSWERED
CT-003395,C01020,CALL,2026-06-26 03:00:00,3,3,False,,IGNORED
CT-003396,C01020,WHATSAPP,2026-09-08 08:00:00,8,5,False,,IGNORED
CT-003397,C01020,CALL,2026-07-27 08:00:00,8,8,True,2.24,ANSWERED
CT-003398,C01020,CALL,2026-07-04 06:00:00,6,3,True,1.92,ANSWERED
CT-003399,C01021,SMS,2026-07-06 12:00:00,12,2,False,,IGNORED
CT-003400,C01021,APP_PUSH,2026-09-04 16:00:00,16,5,False,,IGNORED
CT-003401,C01021,APP_PUSH,2026-09-07 17:00:00,17,2,False,,IGNORED
CT-003402,C01022,SMS,2026-07-27 08:00:00,8,1,False,,IGNORED
CT-003403,C01022,APP_PUSH,2026-09-03 09:00:00,9,2,False,,IGNORED
CT-003404,C01022,WHATSAPP,2026-08-03 08:00:00,8,0,False,,IGNORED
CT-003405,C01022,APP_PUSH,2026-06-20 08:00:00,8,7,False,,IGNORED
CT-003406,C01023,CALL,2026-08-16 13:00:00,13,3,False,,IGNORED
CT-003407,C01023,SMS,2026-07-06 10:00:00,10,7,False,,IGNORED
CT-003408,C01023,CALL,2026-08-16 07:00:00,7,5,True,1.06,ANSWERED
CT-003409,C01023,APP_PUSH,2026-07-05 09:00:00,9,6,False,,IGNORED
CT-003410,C01023,CALL,2026-07-07 08:00:00,8,9,False,,IGNORED
CT-003411,C01025,SMS,2026-08-12 11:00:00,11,5,True,0.74,ANSWERED
CT-003412,C01025,SMS,2026-08-26 09:00:00,9,5,False,,IGNORED
CT-003413,C01027,SMS,2026-06-21 12:00:00,12,5,False,,IGNORED
CT-003414,C01027,WHATSAPP,2026-08-18 14:00:00,14,4,False,,IGNORED
CT-003415,C01027,WHATSAPP,2026-07-26 12:00:00,12,3,True,3.2,ANSWERED
CT-003416,C01027,APP_PUSH,2026-08-01 13:00:00,13,0,False,,REJECTED
CT-003417,C01028,APP_PUSH,2026-06-29 09:00:00,9,5,False,,IGNORED
CT-003418,C01028,CALL,2026-08-22 10:00:00,10,5,False,,IGNORED
CT-003419,C01029,SMS,2026-08-01 15:00:00,15,3,True,0.03,ANSWERED
CT-003420,C01029,SMS,2026-08-30 14:00:00,14,6,False,,IGNORED
CT-003421,C01029,SMS,2026-06-15 10:00:00,10,5,False,,IGNORED
CT-003422,C01030,SMS,2026-07-24 15:00:00,15,7,False,,IGNORED
CT-003423,C01030,WHATSAPP,2026-08-30 18:00:00,18,7,False,,IGNORED
CT-003424,C01030,APP_PUSH,2026-07-13 23:00:00,23,6,False,,IGNORED
CT-003425,C01031,WHATSAPP,2026-07-09 16:00:00,16,5,False,,BOUNCED
CT-003426,C01032,SMS,2026-07-18 17:00:00,17,6,False,,IGNORED
CT-003427,C01032,WHATSAPP,2026-07-28 18:00:00,18,8,False,,REJECTED
CT-003428,C01033,CALL,2026-06-24 15:00:00,15,3,True,0.52,ANSWERED
CT-003429,C01033,CALL,2026-06-16 16:00:00,16,2,True,0.84,ANSWERED
CT-003430,C01033,CALL,2026-06-26 19:00:00,19,-1,False,,REJECTED
CT-003431,C01033,CALL,2026-07-13 18:00:00,18,-1,True,0.13,ANSWERED
CT-003432,C01033,CALL,2026-06-16 23:00:00,23,4,True,2.42,ANSWERED
CT-003433,C01034,CALL,2026-06-17 06:00:00,6,12,False,,IGNORED
CT-003434,C01034,SMS,2026-07-14 06:00:00,6,7,False,,IGNORED
CT-003435,C01034,CALL,2026-08-21 11:00:00,11,8,True,0.15,ANSWERED
CT-003436,C01034,CALL,2026-07-23 12:00:00,12,5,True,6.33,ANSWERED
CT-003437,C01034,WHATSAPP,2026-07-09 00:00:00,0,6,False,,IGNORED
CT-003438,C01034,CALL,2026-09-02 03:00:00,3,5,True,0.97,ANSWERED
CT-003439,C01034,CALL,2026-07-02 10:00:00,10,8,True,1.12,ANSWERED
CT-003440,C01035,SMS,2026-06-23 05:00:00,5,5,False,,IGNORED
CT-003441,C01035,SMS,2026-06-21 02:00:00,2,3,False,,IGNORED
CT-003442,C01036,APP_PUSH,2026-08-25 18:00:00,18,2,True,4.23,ANSWERED
CT-003443,C01036,APP_PUSH,2026-08-06 19:00:00,19,3,True,0.87,ANSWERED
CT-003444,C01037,CALL,2026-09-09 14:00:00,14,3,True,2.32,ANSWERED
CT-003445,C01037,APP_PUSH,2026-08-22 13:00:00,13,4,False,,IGNORED
CT-003446,C01038,WHATSAPP,2026-07-24 10:00:00,10,3,True,1.6,ANSWERED
CT-003447,C01038,WHATSAPP,2026-07-24 07:00:00,7,1,False,,IGNORED
CT-003448,C01039,APP_PUSH,2026-06-23 13:00:00,13,5,True,2.33,ANSWERED
CT-003449,C01040,SMS,2026-07-31 16:00:00,16,4,True,3.87,ANSWERED
CT-003450,C01040,CALL,2026-06-19 12:00:00,12,3,False,,IGNORED
CT-003451,C01040,WHATSAPP,2026-09-04 17:00:00,17,2,True,1.42,ANSWERED
CT-003452,C01040,CALL,2026-06-22 16:00:00,16,3,False,,IGNORED
CT-003453,C01041,APP_PUSH,2026-08-01 07:00:00,7,5,False,,IGNORED
CT-003454,C01041,CALL,2026-06-30 09:00:00,9,6,False,,REJECTED
CT-003455,C01041,CALL,2026-08-06 11:00:00,11,7,False,,BOUNCED
CT-003456,C01041,APP_PUSH,2026-09-09 11:00:00,11,9,False,,IGNORED
CT-003457,C01041,CALL,2026-08-28 12:00:00,12,6,False,,REJECTED
CT-003458,C01041,WHATSAPP,2026-08-25 08:00:00,8,6,False,,IGNORED
CT-003459,C01042,CALL,2026-07-15 18:00:00,18,3,False,,IGNORED
CT-003460,C01042,CALL,2026-07-05 09:00:00,9,2,False,,IGNORED
CT-003461,C01042,WHATSAPP,2026-08-19 14:00:00,14,5,False,,IGNORED
CT-003462,C01043,SMS,2026-07-13 17:00:00,17,6,False,,IGNORED
CT-003463,C01043,WHATSAPP,2026-06-15 13:00:00,13,3,True,1.1,ANSWERED
CT-003464,C01043,WHATSAPP,2026-09-03 15:00:00,15,6,True,2.94,ANSWERED
